Experiment: Fine-tuning LoRA
Timestamp: 20260219_155038
============================================================


============================================================
CONFIG
============================================================

Model: mistralai/Mistral-7B-Instruct-v0.2
Train file: data/data/train.jsonl
Val file: data/data/val.jsonl
Loaded 1264 training samples
Loaded 270 validation samples
Tokenization completed

============================================================
TRAINABLE PARAMETERS
============================================================


============================================================
TRAINING START
============================================================

Step 1 | loss: 2.9574477672576904
Step 13 | epoch: 0.04113924050632911
Step 14 | loss: 0.9878460168838501
Step 14 | grad_norm: 0.9905630350112915
Step 14 | learning_rate: 9.862869198312236e-05
Step 14 | epoch: 0.04430379746835443
Step 15 | loss: 0.9528625011444092
Step 15 | grad_norm: 1.1602674722671509
Step 15 | learning_rate: 9.852320675105485e-05
Step 15 | epoch: 0.04746835443037975
Step 16 | loss: 0.8438043594360352
Step 16 | grad_norm: 1.132194995880127
Step 16 | learning_rate: 9.841772151898735e-05
Step 16 | epoch: 0.05063291139240506
Step 17 | loss: 0.7585445642471313
Step 17 | grad_norm: 0.8488485813140869
Step 17 | learning_rate: 9.831223628691983e-05
Step 17 | epoch: 0.05379746835443038
Step 18 | loss: 0.936919093132019
Step 18 | grad_norm: 1.2115200757980347
Step 18 | learning_rate: 9.820675105485233e-05
Step 18 | epoch: 0.056962025316455694
Step 19 | loss: 1.0019961595535278
Step 19 | grad_norm: 1.1597176790237427
Step 19 | learning_rate: 9.810126582278482e-05
Step 19 | epoch: 0.060126582278481014
Step 20 | loss: 0.9509310722351074
Step 20 | grad_norm: 1.6610082387924194
Step 20 | learning_rate: 9.799578059071731e-05
Step 20 | epoch: 0.06329113924050633
Step 21 | loss: 0.6369742751121521
Step 21 | grad_norm: 0.9498901963233948
Step 21 | learning_rate: 9.78902953586498e-05
Step 21 | epoch: 0.06645569620253164
Step 22 | loss: 1.022803783416748
Step 22 | grad_norm: 1.2222089767456055
Step 22 | learning_rate: 9.778481012658228e-05
Step 22 | epoch: 0.06962025316455696
Step 23 | loss: 0.9220552444458008
Step 23 | grad_norm: 1.3286925554275513
Step 23 | learning_rate: 9.767932489451477e-05
Step 23 | epoch: 0.07278481012658228
Step 24 | loss: 0.9095754623413086
Step 24 | grad_norm: 0.9150605201721191
Step 24 | learning_rate: 9.757383966244726e-05
Step 24 | epoch: 0.0759493670886076
Step 25 | loss: 0.7773422598838806
Step 25 | grad_norm: 1.1382673978805542
Step 25 | learning_rate: 9.746835443037975e-05
Step 25 | epoch: 0.07911392405063292
Step 26 | loss: 0.7188123464584351
Step 26 | grad_norm: 0.8957614302635193
Step 26 | learning_rate: 9.736286919831225e-05
Step 26 | epoch: 0.08227848101265822
Step 27 | loss: 0.9817759990692139
Step 27 | grad_norm: 1.0913188457489014
Step 27 | learning_rate: 9.725738396624473e-05
Step 27 | epoch: 0.08544303797468354
Step 28 | loss: 0.8523227572441101
Step 28 | grad_norm: 1.019728660583496
Step 28 | learning_rate: 9.715189873417721e-05
Step 28 | epoch: 0.08860759493670886
Step 29 | loss: 0.7986142635345459
Step 29 | grad_norm: 1.169987678527832
Step 29 | learning_rate: 9.704641350210972e-05
Step 29 | epoch: 0.09177215189873418
Step 30 | loss: 0.8291776776313782
Step 30 | grad_norm: 1.0105177164077759
Step 30 | learning_rate: 9.69409282700422e-05
Step 30 | epoch: 0.0949367088607595
Step 31 | loss: 0.9867770671844482
Step 31 | grad_norm: 1.1340428590774536
Step 31 | learning_rate: 9.683544303797469e-05
Step 31 | epoch: 0.0981012658227848
Step 32 | loss: 0.8142680525779724
Step 32 | grad_norm: 0.9786964058876038
Step 32 | learning_rate: 9.672995780590718e-05
Step 32 | epoch: 0.10126582278481013
Step 33 | loss: 1.0110082626342773
Step 33 | grad_norm: 1.1880918741226196
Step 33 | learning_rate: 9.662447257383967e-05
Step 33 | epoch: 0.10443037974683544
Step 34 | loss: 0.8371492624282837
Step 34 | grad_norm: 1.786217451095581
Step 34 | learning_rate: 9.651898734177216e-05
Step 34 | epoch: 0.10759493670886076
Step 35 | loss: 1.014087438583374
Step 35 | grad_norm: 1.1098191738128662
Step 35 | learning_rate: 9.641350210970464e-05
Step 35 | epoch: 0.11075949367088607
Step 36 | loss: 0.868859052658081
Step 36 | grad_norm: 1.228212594985962
Step 36 | learning_rate: 9.630801687763713e-05
Step 36 | epoch: 0.11392405063291139
Step 37 | loss: 0.9111238718032837
Step 37 | grad_norm: 0.9187421202659607
Step 37 | learning_rate: 9.620253164556962e-05
Step 37 | epoch: 0.11708860759493671
Step 38 | loss: 0.7519440650939941
Step 38 | grad_norm: 0.9265972971916199
Step 38 | learning_rate: 9.609704641350211e-05
Step 38 | epoch: 0.12025316455696203
Step 39 | loss: 0.9024563431739807
Step 39 | grad_norm: 1.0981110334396362
Step 39 | learning_rate: 9.599156118143461e-05
Step 39 | epoch: 0.12341772151898735
Step 40 | loss: 0.885199785232544
Step 40 | grad_norm: 0.8966366052627563
Step 40 | learning_rate: 9.58860759493671e-05
Step 40 | epoch: 0.12658227848101267
Step 41 | loss: 1.119422435760498
Step 41 | grad_norm: 0.8729840517044067
Step 41 | learning_rate: 9.578059071729957e-05
Step 41 | epoch: 0.12974683544303797
Step 42 | loss: 0.889989972114563
Step 42 | grad_norm: 0.9909836649894714
Step 42 | learning_rate: 9.567510548523208e-05
Step 42 | epoch: 0.13291139240506328
Step 43 | loss: 0.9704503417015076
Step 43 | grad_norm: 1.1030418872833252
Step 43 | learning_rate: 9.556962025316456e-05
Step 43 | epoch: 0.1360759493670886
Step 44 | loss: 0.8587315082550049
Step 44 | grad_norm: 1.0343924760818481
Step 44 | learning_rate: 9.546413502109705e-05
Step 44 | epoch: 0.13924050632911392
Step 45 | loss: 0.9545836448669434
Step 45 | grad_norm: 0.7652842998504639
Step 45 | learning_rate: 9.535864978902954e-05
Step 45 | epoch: 0.14240506329113925
Step 46 | loss: 0.9222115278244019
Step 46 | grad_norm: 0.9524170756340027
Step 46 | learning_rate: 9.525316455696203e-05
Step 46 | epoch: 0.14556962025316456
Step 47 | loss: 0.7466107606887817
Step 47 | grad_norm: 0.848092257976532
Step 47 | learning_rate: 9.514767932489452e-05
Step 47 | epoch: 0.14873417721518986
Step 48 | loss: 0.7422422170639038
Step 48 | grad_norm: 0.7142490148544312
Step 48 | learning_rate: 9.5042194092827e-05
Step 48 | epoch: 0.1518987341772152
Step 49 | loss: 0.9326860308647156
Step 49 | grad_norm: 1.0656721591949463
Step 49 | learning_rate: 9.493670886075949e-05
Step 49 | epoch: 0.1550632911392405
Step 50 | loss: 0.8602771162986755
Step 50 | grad_norm: 0.8746232986450195
Step 50 | learning_rate: 9.4831223628692e-05
Step 50 | epoch: 0.15822784810126583
Step 51 | loss: 0.80167555809021
Step 51 | grad_norm: 0.7306644916534424
Step 51 | learning_rate: 9.472573839662447e-05
Step 51 | epoch: 0.16139240506329114
Step 52 | loss: 1.1585252285003662
Step 52 | grad_norm: 0.9962577819824219
Step 52 | learning_rate: 9.462025316455697e-05
Step 52 | epoch: 0.16455696202531644
Step 53 | loss: 0.6808487772941589
Step 53 | grad_norm: 0.7454513311386108
Step 53 | learning_rate: 9.451476793248946e-05
Step 53 | epoch: 0.16772151898734178
Step 54 | loss: 0.8524813055992126
Step 54 | grad_norm: 0.944832444190979
Step 54 | learning_rate: 9.440928270042195e-05
Step 54 | epoch: 0.17088607594936708
Step 55 | loss: 0.9011080861091614
Step 55 | grad_norm: 0.9966081976890564
Step 55 | learning_rate: 9.430379746835444e-05
Step 55 | epoch: 0.17405063291139242
Step 56 | loss: 0.9117679595947266
Step 56 | grad_norm: 1.0079604387283325
Step 56 | learning_rate: 9.419831223628692e-05
Step 56 | epoch: 0.17721518987341772
Step 57 | loss: 0.9340195655822754
Step 57 | grad_norm: 1.1463640928268433
Step 57 | learning_rate: 9.409282700421943e-05
Step 57 | epoch: 0.18037974683544303
Step 58 | loss: 0.8664499521255493
Step 58 | grad_norm: 1.0196267366409302
Step 58 | learning_rate: 9.39873417721519e-05
Step 58 | epoch: 0.18354430379746836
Step 59 | loss: 0.8848355412483215
Step 59 | grad_norm: 1.2167913913726807
Step 59 | learning_rate: 9.388185654008439e-05
Step 59 | epoch: 0.18670886075949367
Step 60 | loss: 0.8477383255958557
Step 60 | grad_norm: 0.8594864010810852
Step 60 | learning_rate: 9.377637130801689e-05
Step 60 | epoch: 0.189873417721519
Step 61 | loss: 0.7235490679740906
Step 61 | grad_norm: 0.7700992822647095
Step 61 | learning_rate: 9.367088607594936e-05
Step 61 | epoch: 0.1930379746835443
Step 62 | loss: 0.7898365259170532
Step 62 | grad_norm: 0.9216981530189514
Step 62 | learning_rate: 9.356540084388185e-05
Step 62 | epoch: 0.1962025316455696
Step 63 | loss: 0.7031621336936951
Step 63 | grad_norm: 1.166954755783081
Step 63 | learning_rate: 9.345991561181435e-05
Step 63 | epoch: 0.19936708860759494
Step 64 | loss: 0.8783487677574158
Step 64 | grad_norm: 1.086424469947815
Step 64 | learning_rate: 9.335443037974684e-05
Step 64 | epoch: 0.20253164556962025
Step 65 | loss: 0.7727378606796265
Step 65 | grad_norm: 0.8745635747909546
Step 65 | learning_rate: 9.324894514767933e-05
Step 65 | epoch: 0.20569620253164558
Step 66 | loss: 1.1507512331008911
Step 66 | grad_norm: 1.009813904762268
Step 66 | learning_rate: 9.314345991561182e-05
Step 66 | epoch: 0.2088607594936709
Step 67 | loss: 1.2970216274261475
Step 67 | grad_norm: 1.2066709995269775
Step 67 | learning_rate: 9.303797468354431e-05
Step 67 | epoch: 0.2120253164556962
Step 68 | loss: 0.8584421873092651
Step 68 | grad_norm: 0.9070467352867126
Step 68 | learning_rate: 9.29324894514768e-05
Step 68 | epoch: 0.21518987341772153
Step 69 | loss: 0.8345344066619873
Step 69 | grad_norm: 0.9247689843177795
Step 69 | learning_rate: 9.282700421940928e-05
Step 69 | epoch: 0.21835443037974683
Step 70 | loss: 0.7773630023002625
Step 70 | grad_norm: 1.3271502256393433
Step 70 | learning_rate: 9.272151898734177e-05
Step 70 | epoch: 0.22151898734177214
Step 71 | loss: 0.824965238571167
Step 71 | grad_norm: 0.89457106590271
Step 71 | learning_rate: 9.261603375527427e-05
Step 71 | epoch: 0.22468354430379747
Step 72 | loss: 0.8098645806312561
Step 72 | grad_norm: 0.8874509334564209
Step 72 | learning_rate: 9.251054852320675e-05
Step 72 | epoch: 0.22784810126582278
Step 73 | loss: 0.9736897945404053
Step 73 | grad_norm: 0.9750681519508362
Step 73 | learning_rate: 9.240506329113925e-05
Step 73 | epoch: 0.2310126582278481
Step 74 | loss: 0.7168033123016357
Step 74 | grad_norm: 1.0009795427322388
Step 74 | learning_rate: 9.229957805907174e-05
Step 74 | epoch: 0.23417721518987342
Step 75 | loss: 0.761420726776123
Step 75 | grad_norm: 1.0001007318496704
Step 75 | learning_rate: 9.219409282700421e-05
Step 75 | epoch: 0.23734177215189872
Step 76 | loss: 0.6974167227745056
Step 76 | grad_norm: 1.1840205192565918
Step 76 | learning_rate: 9.208860759493671e-05
Step 76 | epoch: 0.24050632911392406
Step 77 | loss: 0.6459599137306213
Step 77 | grad_norm: 0.7411468625068665
Step 77 | learning_rate: 9.19831223628692e-05
Step 77 | epoch: 0.24367088607594936
Step 78 | loss: 0.7422580718994141
Step 78 | grad_norm: 1.0017024278640747
Step 78 | learning_rate: 9.187763713080169e-05
Step 78 | epoch: 0.2468354430379747
Step 79 | loss: 0.8408176898956299
Step 79 | grad_norm: 0.9095967411994934
Step 79 | learning_rate: 9.177215189873418e-05
Step 79 | epoch: 0.25
Step 80 | loss: 0.8668079972267151
Step 80 | grad_norm: 0.9954429864883423
Step 80 | learning_rate: 9.166666666666667e-05
Step 80 | epoch: 0.25316455696202533
Step 81 | loss: 0.7993907332420349
Step 81 | grad_norm: 0.9143238067626953
Step 81 | learning_rate: 9.156118143459917e-05
Step 81 | epoch: 0.2563291139240506
Step 82 | loss: 0.8962537050247192
Step 82 | grad_norm: 1.1584296226501465
Step 82 | learning_rate: 9.145569620253164e-05
Step 82 | epoch: 0.25949367088607594
Step 83 | loss: 0.9231811761856079
Step 83 | grad_norm: 1.0749834775924683
Step 83 | learning_rate: 9.135021097046413e-05
Step 83 | epoch: 0.2626582278481013
Step 84 | loss: 0.8540974855422974
Step 84 | grad_norm: 1.0422669649124146
Step 84 | learning_rate: 9.124472573839663e-05
Step 84 | epoch: 0.26582278481012656
Step 85 | loss: 1.0140599012374878
Step 85 | grad_norm: 1.775606393814087
Step 85 | learning_rate: 9.113924050632912e-05
Step 85 | epoch: 0.2689873417721519
Step 86 | loss: 0.8087007999420166
Step 86 | grad_norm: 1.0162721872329712
Step 86 | learning_rate: 9.103375527426161e-05
Step 86 | epoch: 0.2721518987341772
Step 87 | loss: 0.7413169145584106
Step 87 | grad_norm: 1.061191439628601
Step 87 | learning_rate: 9.09282700421941e-05
Step 87 | epoch: 0.27531645569620256
Step 88 | loss: 0.8211747407913208
Step 88 | grad_norm: 1.0323610305786133
Step 88 | learning_rate: 9.082278481012659e-05
Step 88 | epoch: 0.27848101265822783
Step 89 | loss: 0.8132992386817932
Step 89 | grad_norm: 0.9196889400482178
Step 89 | learning_rate: 9.071729957805908e-05
Step 89 | epoch: 0.28164556962025317
Step 90 | loss: 0.9448592662811279
Step 90 | grad_norm: 0.9950587153434753
Step 90 | learning_rate: 9.061181434599156e-05
Step 90 | epoch: 0.2848101265822785
Step 91 | loss: 0.7604300379753113
Step 91 | grad_norm: 0.8434456586837769
Step 91 | learning_rate: 9.050632911392407e-05
Step 91 | epoch: 0.2879746835443038
Step 92 | loss: 0.9630275368690491
Step 92 | grad_norm: 0.9144343733787537
Step 92 | learning_rate: 9.040084388185654e-05
Step 92 | epoch: 0.2911392405063291
Step 93 | loss: 0.8761672973632812
Step 93 | grad_norm: 0.882656455039978
Step 93 | learning_rate: 9.029535864978903e-05
Step 93 | epoch: 0.29430379746835444
Step 94 | loss: 0.7570205926895142
Step 94 | grad_norm: 0.7972260117530823
Step 94 | learning_rate: 9.018987341772153e-05
Step 94 | epoch: 0.2974683544303797
Step 95 | loss: 0.8243594169616699
Step 95 | grad_norm: 0.9266433715820312
Step 95 | learning_rate: 9.008438818565402e-05
Step 95 | epoch: 0.30063291139240506
Step 96 | loss: 0.9318135976791382
Step 96 | grad_norm: 1.0596216917037964
Step 96 | learning_rate: 8.997890295358649e-05
Step 96 | epoch: 0.3037974683544304
Step 97 | loss: 0.8822939991950989
Step 97 | grad_norm: 1.0428918600082397
Step 97 | learning_rate: 8.9873417721519e-05
Step 97 | epoch: 0.3069620253164557
Step 98 | loss: 0.7057663202285767
Step 98 | grad_norm: 0.7723357081413269
Step 98 | learning_rate: 8.976793248945148e-05
Step 98 | epoch: 0.310126582278481
Step 99 | loss: 0.8025825619697571
Step 99 | grad_norm: 0.8960248231887817
Step 99 | learning_rate: 8.966244725738397e-05
Step 99 | epoch: 0.31329113924050633
Step 100 | loss: 0.913173496723175
Step 100 | grad_norm: 1.2609179019927979
Step 100 | learning_rate: 8.955696202531646e-05
Step 100 | epoch: 0.31645569620253167
Step 101 | loss: 0.9945685267448425
Step 101 | grad_norm: 1.0880675315856934
Step 101 | learning_rate: 8.945147679324895e-05
Step 101 | epoch: 0.31962025316455694
Step 102 | loss: 0.8912330865859985
Step 102 | grad_norm: 1.0456874370574951
Step 102 | learning_rate: 8.934599156118144e-05
Step 102 | epoch: 0.3227848101265823
Step 103 | loss: 0.7932621240615845
Step 103 | grad_norm: 1.1653105020523071
Step 103 | learning_rate: 8.924050632911392e-05
Step 103 | epoch: 0.3259493670886076
Step 104 | loss: 0.7217702269554138
Step 104 | grad_norm: 0.8227722644805908
Step 104 | learning_rate: 8.913502109704643e-05
Step 104 | epoch: 0.3291139240506329
Step 105 | loss: 0.7647221684455872
Step 105 | grad_norm: 0.998958945274353
Step 105 | learning_rate: 8.902953586497891e-05
Step 105 | epoch: 0.3322784810126582
Step 106 | loss: 0.7986447811126709
Step 106 | grad_norm: 0.9384914636611938
Step 106 | learning_rate: 8.892405063291139e-05
Step 106 | epoch: 0.33544303797468356
Step 107 | loss: 0.9827253222465515
Step 107 | grad_norm: 1.2851999998092651
Step 107 | learning_rate: 8.881856540084389e-05
Step 107 | epoch: 0.33860759493670883
Step 108 | loss: 0.8282502889633179
Step 108 | grad_norm: 1.3593928813934326
Step 108 | learning_rate: 8.871308016877638e-05
Step 108 | epoch: 0.34177215189873417
Step 109 | loss: 0.7744549512863159
Step 109 | grad_norm: 0.8306300640106201
Step 109 | learning_rate: 8.860759493670887e-05
Step 109 | epoch: 0.3449367088607595
Step 110 | loss: 0.8902781009674072
Step 110 | grad_norm: 0.9322177171707153
Step 110 | learning_rate: 8.850210970464135e-05
Step 110 | epoch: 0.34810126582278483
Step 111 | loss: 0.8686093091964722
Step 111 | grad_norm: 1.2449977397918701
Step 111 | learning_rate: 8.839662447257384e-05
Step 111 | epoch: 0.3512658227848101
Step 112 | loss: 1.0101433992385864
Step 112 | grad_norm: 1.2564352750778198
Step 112 | learning_rate: 8.829113924050633e-05
Step 112 | epoch: 0.35443037974683544
Step 113 | loss: 0.7009725570678711
Step 113 | grad_norm: 0.7482603788375854
Step 113 | learning_rate: 8.818565400843882e-05
Step 113 | epoch: 0.3575949367088608
Step 114 | loss: 0.8714832067489624
Step 114 | grad_norm: 1.1156121492385864
Step 114 | learning_rate: 8.808016877637131e-05
Step 114 | epoch: 0.36075949367088606
Step 115 | loss: 0.8833199739456177
Step 115 | grad_norm: 1.4591615200042725
Step 115 | learning_rate: 8.797468354430381e-05
Step 115 | epoch: 0.3639240506329114
Step 116 | loss: 0.7690529227256775
Step 116 | grad_norm: 0.7233820557594299
Step 116 | learning_rate: 8.786919831223628e-05
Step 116 | epoch: 0.3670886075949367
Step 117 | loss: 0.9059977531433105
Step 117 | grad_norm: 1.3600122928619385
Step 117 | learning_rate: 8.776371308016879e-05
Step 117 | epoch: 0.370253164556962
Step 118 | loss: 0.8283734917640686
Step 118 | grad_norm: 1.251725673675537
Step 118 | learning_rate: 8.765822784810127e-05
Step 118 | epoch: 0.37341772151898733
Step 119 | loss: 0.8904234170913696
Step 119 | grad_norm: 1.1040583848953247
Step 119 | learning_rate: 8.755274261603376e-05
Step 119 | epoch: 0.37658227848101267
Step 120 | loss: 0.7018359303474426
Step 120 | grad_norm: 0.9978998899459839
Step 120 | learning_rate: 8.744725738396625e-05
Step 120 | epoch: 0.379746835443038
Step 121 | loss: 0.7716526985168457
Step 121 | grad_norm: 1.1587072610855103
Step 121 | learning_rate: 8.734177215189874e-05
Step 121 | epoch: 0.3829113924050633
Step 122 | loss: 0.8124445080757141
Step 122 | grad_norm: 1.1588060855865479
Step 122 | learning_rate: 8.723628691983123e-05
Step 122 | epoch: 0.3860759493670886
Step 123 | loss: 0.6980329751968384
Step 123 | grad_norm: 0.9744156002998352
Step 123 | learning_rate: 8.713080168776371e-05
Step 123 | epoch: 0.38924050632911394
Step 124 | loss: 0.7119061946868896
Step 124 | grad_norm: 1.1017155647277832
Step 124 | learning_rate: 8.70253164556962e-05
Step 124 | epoch: 0.3924050632911392
Step 125 | loss: 0.6890230178833008
Step 125 | grad_norm: 0.87476646900177
Step 125 | learning_rate: 8.69198312236287e-05
Step 125 | epoch: 0.39556962025316456
Step 126 | loss: 0.8034787178039551
Step 126 | grad_norm: 1.0145126581192017
Step 126 | learning_rate: 8.681434599156118e-05
Step 126 | epoch: 0.3987341772151899
Step 127 | loss: 0.7580253481864929
Step 127 | grad_norm: 0.9590311646461487
Step 127 | learning_rate: 8.670886075949367e-05
Step 127 | epoch: 0.40189873417721517
Step 128 | loss: 0.8030622005462646
Step 128 | grad_norm: 0.9673364162445068
Step 128 | learning_rate: 8.660337552742617e-05
Step 128 | epoch: 0.4050632911392405
Step 129 | loss: 0.8586025834083557
Step 129 | grad_norm: 1.0593430995941162
Step 129 | learning_rate: 8.649789029535866e-05
Step 129 | epoch: 0.40822784810126583
Step 130 | loss: 0.8998503684997559
Step 130 | grad_norm: 1.2850409746170044
Step 130 | learning_rate: 8.639240506329115e-05
Step 130 | epoch: 0.41139240506329117
Step 131 | loss: 0.7736178040504456
Step 131 | grad_norm: 1.168354868888855
Step 131 | learning_rate: 8.628691983122363e-05
Step 131 | epoch: 0.41455696202531644
Step 132 | loss: 0.717327892780304
Step 132 | grad_norm: 1.6598937511444092
Step 132 | learning_rate: 8.618143459915612e-05
Step 132 | epoch: 0.4177215189873418
Step 133 | loss: 0.8017873764038086
Step 133 | grad_norm: 0.9195502400398254
Step 133 | learning_rate: 8.607594936708861e-05
Step 133 | epoch: 0.4208860759493671
Step 134 | loss: 0.8240911364555359
Step 134 | grad_norm: 0.9016736149787903
Step 134 | learning_rate: 8.59704641350211e-05
Step 134 | epoch: 0.4240506329113924
Step 135 | loss: 0.8157906532287598
Step 135 | grad_norm: 1.01966392993927
Step 135 | learning_rate: 8.586497890295359e-05
Step 135 | epoch: 0.4272151898734177
Step 136 | loss: 0.8268077373504639
Step 136 | grad_norm: 1.1390740871429443
Step 136 | learning_rate: 8.575949367088609e-05
Step 136 | epoch: 0.43037974683544306
Step 137 | loss: 0.8330687284469604
Step 137 | grad_norm: 0.9598175883293152
Step 137 | learning_rate: 8.565400843881856e-05
Step 137 | epoch: 0.43354430379746833
Step 138 | loss: 0.7328115105628967
Step 138 | grad_norm: 0.9122381210327148
Step 138 | learning_rate: 8.554852320675106e-05
Step 138 | epoch: 0.43670886075949367
Step 139 | loss: 0.6291142702102661
Step 139 | grad_norm: 0.9373294711112976
Step 139 | learning_rate: 8.544303797468355e-05
Step 139 | epoch: 0.439873417721519
Step 140 | loss: 0.7817654609680176
Step 140 | grad_norm: 0.846849262714386
Step 140 | learning_rate: 8.533755274261603e-05
Step 140 | epoch: 0.4430379746835443
Step 141 | loss: 0.835002601146698
Step 141 | grad_norm: 1.0055946111679077
Step 141 | learning_rate: 8.523206751054853e-05
Step 141 | epoch: 0.4462025316455696
Step 142 | loss: 0.7189812660217285
Step 142 | grad_norm: 0.8867826461791992
Step 142 | learning_rate: 8.512658227848102e-05
Step 142 | epoch: 0.44936708860759494
Step 143 | loss: 0.7334820032119751
Step 143 | grad_norm: 0.9921507239341736
Step 143 | learning_rate: 8.50210970464135e-05
Step 143 | epoch: 0.4525316455696203
Step 144 | loss: 0.6766867637634277
Step 144 | grad_norm: 0.7664365172386169
Step 144 | learning_rate: 8.4915611814346e-05
Step 144 | epoch: 0.45569620253164556
Step 145 | loss: 0.741208553314209
Step 145 | grad_norm: 0.8108432292938232
Step 145 | learning_rate: 8.481012658227848e-05
Step 145 | epoch: 0.4588607594936709
Step 146 | loss: 0.5676254034042358
Step 146 | grad_norm: 0.8533305525779724
Step 146 | learning_rate: 8.470464135021098e-05
Step 146 | epoch: 0.4620253164556962
Step 147 | loss: 0.8104081153869629
Step 147 | grad_norm: 0.9003473520278931
Step 147 | learning_rate: 8.459915611814346e-05
Step 147 | epoch: 0.4651898734177215
Step 148 | loss: 0.691259503364563
Step 148 | grad_norm: 0.9475741386413574
Step 148 | learning_rate: 8.449367088607595e-05
Step 148 | epoch: 0.46835443037974683
Step 149 | loss: 0.803383469581604
Step 149 | grad_norm: 0.9754049181938171
Step 149 | learning_rate: 8.438818565400845e-05
Step 149 | epoch: 0.47151898734177217
Step 150 | loss: 0.7761229276657104
Step 150 | grad_norm: 0.8584349155426025
Step 150 | learning_rate: 8.428270042194094e-05
Step 150 | epoch: 0.47468354430379744
Step 151 | loss: 0.8078223466873169
Step 151 | grad_norm: 1.15945565700531
Step 151 | learning_rate: 8.417721518987342e-05
Step 151 | epoch: 0.4778481012658228
Step 152 | loss: 0.9220563769340515
Step 152 | grad_norm: 1.0909448862075806
Step 152 | learning_rate: 8.407172995780591e-05
Step 152 | epoch: 0.4810126582278481
Step 153 | loss: 0.855228066444397
Step 153 | grad_norm: 1.0574448108673096
Step 153 | learning_rate: 8.39662447257384e-05
Step 153 | epoch: 0.48417721518987344
Step 154 | loss: 0.8545065522193909
Step 154 | grad_norm: 0.944476842880249
Step 154 | learning_rate: 8.386075949367089e-05
Step 154 | epoch: 0.4873417721518987
Step 155 | loss: 0.830756425857544
Step 155 | grad_norm: 1.3854378461837769
Step 155 | learning_rate: 8.375527426160338e-05
Step 155 | epoch: 0.49050632911392406
Step 156 | loss: 0.9367811679840088
Step 156 | grad_norm: 1.097609043121338
Step 156 | learning_rate: 8.364978902953588e-05
Step 156 | epoch: 0.4936708860759494
Step 157 | loss: 0.892875075340271
Step 157 | grad_norm: 1.0920614004135132
Step 157 | learning_rate: 8.354430379746835e-05
Step 157 | epoch: 0.49683544303797467
Step 158 | loss: 0.6645914912223816
Step 158 | grad_norm: 0.781548023223877
Step 158 | learning_rate: 8.343881856540084e-05
Step 158 | epoch: 0.5
Step 159 | loss: 0.8119387030601501
Step 159 | grad_norm: 0.9490334391593933
Step 159 | learning_rate: 8.333333333333334e-05
Step 159 | epoch: 0.5031645569620253
Step 160 | loss: 0.7839598059654236
Step 160 | grad_norm: 1.1664353609085083
Step 160 | learning_rate: 8.322784810126583e-05
Step 160 | epoch: 0.5063291139240507
Step 161 | loss: 0.7791200280189514
Step 161 | grad_norm: 0.791305422782898
Step 161 | learning_rate: 8.312236286919831e-05
Step 161 | epoch: 0.509493670886076
